max_superdroplets,time_s,metric,ensemble_size,sampling_method,random_subset_draws,full_ensemble_size,full_ensemble_estimate,subset_median,subset_95pct_low,subset_95pct_high,subset_95pct_half_width
16384,3600.0,golovin_relative_error_radius_moment_0_m3,40,random_subsets_without_replacement_from_complete_pool,2000,100,-0.0007455878494025003,-0.0007944338612235423,-0.0041570999534839385,0.0027124689603797722,0.0034347844569318554
16384,3600.0,golovin_relative_error_radius_moment_6_um6_m3,40,random_subsets_without_replacement_from_complete_pool,2000,100,0.008875670145944843,0.008983014009054815,-0.009342302088872016,0.026786046020996896,0.018064174054934455
16384,3600.0,ensemble_mean_l1_bins_500,60,random_subsets_without_replacement_from_complete_pool,2000,100,0.019371566829203414,0.025232023603557297,0.022400985964926585,0.02811390220241991,0.0028564581187466628
16384,3600.0,golovin_relative_error_radius_moment_0_m3,60,random_subsets_without_replacement_from_complete_pool,2000,100,-0.0007455878494025003,-0.0007269166512872756,-0.003060686319222967,0.0016622103408551244,0.002361448330039046
16384,3600.0,golovin_relative_error_radius_moment_6_um6_m3,60,random_subsets_without_replacement_from_complete_pool,2000,100,0.008875670145944843,0.00902577402519415,-0.002961684845329542,0.020642107518242973,0.011801896181786257
16384,3600.0,ensemble_mean_l1_bins_500,80,random_subsets_without_replacement_from_complete_pool,2000,100,0.019371566829203414,0.021669268199242996,0.01986063557261931,0.023473466635830137,0.001806415531605413
16384,3600.0,golovin_relative_error_radius_moment_0_m3,80,random_subsets_without_replacement_from_complete_pool,2000,100,-0.0007455878494025003,-0.0007501602359817263,-0.00222375674850654,0.000653105997393006,0.001438431372949773
16384,3600.0,golovin_relative_error_radius_moment_6_um6_m3,80,random_subsets_without_replacement_from_complete_pool,2000,100,0.008875670145944843,0.009186275029338954,0.0011731475775372804,0.016120832414540265,0.007473842418501492
16384,3600.0,ensemble_mean_l1_bins_500,100,random_subsets_without_replacement_from_complete_pool,1,100,0.019371566829203414,0.019371566829203414,0.019371566829203414,0.019371566829203414,0.0
16384,3600.0,golovin_relative_error_radius_moment_0_m3,100,random_subsets_without_replacement_from_complete_pool,1,100,-0.0007455878494025003,-0.0007455878494025003,-0.0007455878494025003,-0.0007455878494025003,0.0
16384,3600.0,golovin_relative_error_radius_moment_6_um6_m3,100,random_subsets_without_replacement_from_complete_pool,1,100,0.008875670145944843,0.008875670145944843,0.008875670145944843,0.008875670145944843,0.0
32768,3600.0,ensemble_mean_l1_bins_500,5,random_subsets_without_replacement_from_complete_pool,2000,100,0.014248486720068669,0.06182341332991741,0.0536921145941384,0.07085886144183436,0.00858337342384798
32768,3600.0,golovin_relative_error_radius_moment_0_m3,5,random_subsets_without_replacement_from_complete_pool,2000,100,0.0001377764401125481,-8.124615511063693e-05,-0.010173171859465566,0.009383534015204956,0.009778352937335262
32768,3600.0,golovin_relative_error_radius_moment_6_um6_m3,5,random_subsets_without_replacement_from_complete_pool,2000,100,-0.007841639495511848,-0.008397543772330363,-0.058577409675143965,0.04897777858648693,0.05377759413081545
