ensemble_size,log_radius_bins,lower_max_superdroplets,upper_max_superdroplets,time_s,metric,lower_estimate,upper_estimate,absolute_change,one_sided_95_upper_bound,minimum_worthwhile_improvement,diminishing_returns_pass
100,1000,32768,65536,1800.0,golovin_relative_error_radius_moment_6_um6_m3,-0.0009994198878655015,-0.0029212121998885374,0.001921792312023036,0.00912764160048462,0.01,True
100,1000,32768,65536,2400.0,ensemble_mean_l1,0.013982637912420864,0.01126280950582081,0.0027198284066000545,0.006921753976206157,0.01,True
100,1000,32768,65536,2400.0,golovin_relative_error_radius_moment_0_m3,0.0005632371777972544,-0.000812743383218264,0.0013759805610155185,0.003489070524414937,0.01,True
100,1000,32768,65536,2400.0,golovin_relative_error_radius_moment_6_um6_m3,-0.0029943350709373882,-0.003803361689265714,0.0008090266183283256,0.009851687968933445,0.01,True
100,1000,32768,65536,3000.0,ensemble_mean_l1,0.01664000119842502,0.011095753407334702,0.005544247791090319,0.00994612416421112,0.01,True
100,1000,32768,65536,3000.0,golovin_relative_error_radius_moment_0_m3,0.00023911018612389977,-0.001040449142966453,0.0012795593290903528,0.0034148176249659146,0.01,True
100,1000,32768,65536,3000.0,golovin_relative_error_radius_moment_6_um6_m3,-0.006778250298888222,-0.004435763002215522,0.0023424872966727,0.01258162719710872,0.01,False
100,1000,32768,65536,3600.0,ensemble_mean_l1,0.021257433264991174,0.01309877960575731,0.008158653659233864,0.012683340200943501,0.01,False
100,1000,32768,65536,3600.0,golovin_relative_error_radius_moment_0_m3,0.0001377764401125481,-0.0012849210847544535,0.0014226975248670015,0.0036479071628129278,0.01,True
100,1000,32768,65536,3600.0,golovin_relative_error_radius_moment_6_um6_m3,-0.007841639495511848,-0.003122383453588584,0.004719256041923263,0.01756314854471537,0.01,False
100,1000,65536,131072,600.0,ensemble_mean_l1,0.009341422826196938,0.006769433115032967,0.002571989711163971,0.005015174574971413,0.01,True
100,1000,65536,131072,600.0,golovin_relative_error_radius_moment_0_m3,-0.0003102140745708781,8.155013580061543e-05,0.00039176421037149357,0.0013632625488258841,0.01,True
100,1000,65536,131072,600.0,golovin_relative_error_radius_moment_6_um6_m3,-0.0021359445070887016,-0.0010348741722900124,0.0011010703347986892,0.004126932809678189,0.01,True
100,1000,65536,131072,1200.0,ensemble_mean_l1,0.00897386968836325,0.006659648081496524,0.002314221606866727,0.005064489334331588,0.01,True
100,1000,65536,131072,1200.0,golovin_relative_error_radius_moment_0_m3,-0.00016829472168030768,-0.00023901142748986693,7.071670580955925e-05,0.0015714834343741565,0.01,True
100,1000,65536,131072,1200.0,golovin_relative_error_radius_moment_6_um6_m3,-0.002541858617251641,-0.0007234679170306646,0.0018183907002209763,0.005970297396716886,0.01,True
100,1000,65536,131072,1800.0,ensemble_mean_l1,0.012586328013362662,0.00983024253792623,0.0027560854754364317,0.005108367965405713,0.01,True
100,1000,65536,131072,1800.0,golovin_relative_error_radius_moment_0_m3,-0.0006974590383142853,-0.0005763945398533843,0.00012106449846090107,0.0016807959480174637,0.01,True
100,1000,65536,131072,1800.0,golovin_relative_error_radius_moment_6_um6_m3,-0.0029212121998885374,-0.0008139471980024315,0.002107265001886106,0.006799247471071424,0.01,True
100,1000,65536,131072,2400.0,ensemble_mean_l1,0.01126280950582081,0.008736285284672851,0.002526524221147958,0.005274785125734435,0.01,True
100,1000,65536,131072,2400.0,golovin_relative_error_radius_moment_0_m3,-0.000812743383218264,-0.0007640001765475423,4.8743206670721624e-05,0.001767429397078506,0.01,True
100,1000,65536,131072,2400.0,golovin_relative_error_radius_moment_6_um6_m3,-0.003803361689265714,-0.00193406438873027,0.0018692973005354438,0.007736796596057032,0.01,True
100,1000,65536,131072,3000.0,ensemble_mean_l1,0.011095753407334702,0.008209874189007848,0.002885879218326854,0.006460198941937644,0.01,True
100,1000,65536,131072,3000.0,golovin_relative_error_radius_moment_0_m3,-0.001040449142966453,-0.000832578099265201,0.00020787104370125202,0.0018725437665081826,0.01,True
100,1000,65536,131072,3000.0,golovin_relative_error_radius_moment_6_um6_m3,-0.004435763002215522,-3.328367781741615e-05,0.0044024793243981055,0.011185459342030156,0.01,False
100,1000,65536,131072,3600.0,ensemble_mean_l1,0.01309877960575731,0.009355947951651029,0.0037428316541062816,0.007607320640605754,0.01,True
100,1000,65536,131072,3600.0,golovin_relative_error_radius_moment_0_m3,-0.0012849210847544535,-0.0009300800241298302,0.0003548410606246233,0.0020178199387908885,0.01,True
100,1000,65536,131072,3600.0,golovin_relative_error_radius_moment_6_um6_m3,-0.003122383453588584,0.0013178598396983631,0.004440243293286947,0.012808351616355174,0.01,False
