run_label,kernel,matrix_stage,initialization_family,matrix_case_index,member_index,initialization_seed,collision_seed,max_superdroplets,collision_timestep_s,observation_timestep_s,end_time_s,tail_onset_status,tail_onset_lower_bound_s,tail_onset_upper_bound_s,tail_onset_first_recorded_crossing_s,onset_radius_threshold_um,onset_mass_fraction,maximum_absolute_liquid_mass_drift,large_drop_threshold_um,mass_weighted_radius_quantile
golovin_controlled_resolution_convergence_v1_N004096_dt0p1_m011,golovin,golovin_controlled_resolution_convergence_v1,controlled,71,11,not_applicable,12414097800685028042,4096,0.1,300.0,3600.0,crossed_between_outputs,2700.000047683716,3000.0,3000.0,1000.0,0.1,1.090888157584402e-08,1000.0,0.99
golovin_controlled_resolution_convergence_v1_N004096_dt0p1_m012,golovin,golovin_controlled_resolution_convergence_v1,controlled,72,12,not_applicable,13735941247116931999,4096,0.1,300.0,3600.0,crossed_between_outputs,2700.000047683716,3000.0,3000.0,1000.0,0.1,8.941422491304252e-09,1000.0,0.99
golovin_controlled_resolution_convergence_v1_N004096_dt0p1_m013,golovin,golovin_controlled_resolution_convergence_v1,controlled,73,13,not_applicable,15734119765891568292,4096,0.1,300.0,3600.0,crossed_between_outputs,2700.000047683716,3000.0,3000.0,1000.0,0.1,7.016389469427509e-09,1000.0,0.99
golovin_controlled_resolution_convergence_v1_N004096_dt0p1_m014,golovin,golovin_controlled_resolution_convergence_v1,controlled,74,14,not_applicable,13422558745299353954,4096,0.1,300.0,3600.0,crossed_between_outputs,2700.000047683716,3000.0,3000.0,1000.0,0.1,9.162343328483757e-09,1000.0,0.99
golovin_controlled_resolution_convergence_v1_N004096_dt0p1_m015,golovin,golovin_controlled_resolution_convergence_v1,controlled,75,15,not_applicable,4995570983004308473,4096,0.1,300.0,3600.0,crossed_between_outputs,2700.000047683716,3000.0,3000.0,1000.0,0.1,1.1325318460819744e-08,1000.0,0.99
golovin_controlled_resolution_convergence_v1_N004096_dt0p1_m016,golovin,golovin_controlled_resolution_convergence_v1,controlled,76,16,not_applicable,9508619079232603708,4096,0.1,300.0,3600.0,crossed_between_outputs,2700.000047683716,3000.0,3000.0,1000.0,0.1,7.1415511282424404e-09,1000.0,0.99
golovin_controlled_resolution_convergence_v1_N004096_dt0p1_m017,golovin,golovin_controlled_resolution_convergence_v1,controlled,77,17,not_applicable,6554662618669392607,4096,0.1,300.0,3600.0,crossed_between_outputs,2700.000047683716,3000.0,3000.0,1000.0,0.1,1.0763214985942682e-08,1000.0,0.99
golovin_controlled_resolution_convergence_v1_N004096_dt0p1_m018,golovin,golovin_controlled_resolution_convergence_v1,controlled,78,18,not_applicable,234445760709201606,4096,0.1,300.0,3600.0,crossed_between_outputs,2700.000047683716,3000.0,3000.0,1000.0,0.1,8.860812306110688e-09,1000.0,0.99
golovin_controlled_resolution_convergence_v1_N004096_dt0p1_m019,golovin,golovin_controlled_resolution_convergence_v1,controlled,79,19,not_applicable,14088897804691154433,4096,0.1,300.0,3600.0,crossed_between_outputs,2700.000047683716,3000.0,3000.0,1000.0,0.1,9.721351945657375e-09,1000.0,0.99
golovin_controlled_resolution_convergence_v1_N008192_dt0p1_m000,golovin,golovin_controlled_resolution_convergence_v1,controlled,80,0,not_applicable,6575269969663825576,8192,0.1,300.0,3600.0,crossed_between_outputs,2700.000047683716,3000.0,3000.0,1000.0,0.1,4.156418542677898e-09,1000.0,0.99
golovin_controlled_resolution_convergence_v1_N008192_dt0p1_m001,golovin,golovin_controlled_resolution_convergence_v1,controlled,81,1,not_applicable,8479653800752238210,8192,0.1,300.0,3600.0,crossed_between_outputs,2700.000047683716,3000.0,3000.0,1000.0,0.1,5.041441486497433e-09,1000.0,0.99
golovin_controlled_resolution_convergence_v1_N008192_dt0p1_m002,golovin,golovin_controlled_resolution_convergence_v1,controlled,82,2,not_applicable,2371998781972119396,8192,0.1,300.0,3600.0,crossed_between_outputs,2700.000047683716,3000.0,3000.0,1000.0,0.1,3.210790744390124e-09,1000.0,0.99
