matrix_stage,initialization_family,kernel,max_superdroplets,collision_timestep_s,observation_timestep_s,end_time_s,time_s,metric,n_total,n_valid,mean,sample_standard_deviation,standard_error,student_ci_low,student_ci_high,bootstrap_ci_low,bootstrap_ci_high,coefficient_of_variation
golovin_controlled_high_resolution_convergence_v1,controlled,golovin,131072,0.1,300.0,3600.0,1500.0,mass_fraction_r_ge_cloud_threshold,100,100,0.9533494480016829,0.00045135484543208605,4.5135484543208603e-05,0.9532598894081341,0.9534390065952316,0.9532590746157767,0.9534367408924304,0.0004734411357537067
golovin_controlled_high_resolution_convergence_v1,controlled,golovin,131072,0.1,300.0,3600.0,1500.0,mass_fraction_r_ge_large_threshold,100,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
golovin_controlled_high_resolution_convergence_v1,controlled,golovin,131072,0.1,300.0,3600.0,1500.0,mass_fraction_r_ge_onset_threshold,100,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
golovin_controlled_high_resolution_convergence_v1,controlled,golovin,131072,0.1,300.0,3600.0,1500.0,mass_weighted_radius_q99_um,100,100,319.4128201293945,3.14626301217844,0.31462630121784396,318.7885332891031,320.0371069696859,318.81146659088137,320.0270576477051,0.009850146311922875
golovin_controlled_high_resolution_convergence_v1,controlled,golovin,131072,0.1,300.0,3600.0,1500.0,fixed_bin_mass_below_range_fraction,100,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
golovin_controlled_high_resolution_convergence_v1,controlled,golovin,131072,0.1,300.0,3600.0,1500.0,fixed_bin_mass_above_range_fraction,100,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
golovin_controlled_high_resolution_convergence_v1,controlled,golovin,131072,0.1,300.0,3600.0,1500.0,fixed_bin_mass_below_range_fraction_bins_250,100,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
golovin_controlled_high_resolution_convergence_v1,controlled,golovin,131072,0.1,300.0,3600.0,1500.0,fixed_bin_mass_below_range_fraction_bins_500,100,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
golovin_controlled_high_resolution_convergence_v1,controlled,golovin,131072,0.1,300.0,3600.0,1500.0,fixed_bin_mass_below_range_fraction_bins_1000,100,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
golovin_controlled_high_resolution_convergence_v1,controlled,golovin,131072,0.1,300.0,3600.0,1500.0,fixed_bin_mass_above_range_fraction_bins_250,100,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
golovin_controlled_high_resolution_convergence_v1,controlled,golovin,131072,0.1,300.0,3600.0,1500.0,fixed_bin_mass_above_range_fraction_bins_500,100,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
golovin_controlled_high_resolution_convergence_v1,controlled,golovin,131072,0.1,300.0,3600.0,1500.0,fixed_bin_mass_above_range_fraction_bins_1000,100,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
golovin_controlled_high_resolution_convergence_v1,controlled,golovin,131072,0.1,300.0,3600.0,1799.9999523162842,golovin_fixed_bin_l1_relative,100,100,0.04801369701109773,0.0028413211353193997,0.00028413211353193996,0.04744991725493758,0.04857747676725788,0.0474754996623121,0.04856578112683212,0.059177303815256425
golovin_controlled_high_resolution_convergence_v1,controlled,golovin,131072,0.1,300.0,3600.0,1799.9999523162842,golovin_fixed_bin_l1_relative_bins_250,100,100,0.03489444432647924,0.0031097126948514474,0.00031097126948514476,0.03427740986211047,0.03551147879084802,0.03429298009994438,0.03551470600500834,0.08911770211201438
golovin_controlled_high_resolution_convergence_v1,controlled,golovin,131072,0.1,300.0,3600.0,1799.9999523162842,golovin_fixed_bin_l1_relative_bins_500,100,100,0.04801369701109773,0.0028413211353193997,0.00028413211353193996,0.04744991725493758,0.04857747676725788,0.04746345162251624,0.04857445257511261,0.059177303815256425
golovin_controlled_high_resolution_convergence_v1,controlled,golovin,131072,0.1,300.0,3600.0,1799.9999523162842,golovin_fixed_bin_l1_relative_bins_1000,100,100,0.06709593730950235,0.0032382719136213466,0.00032382719136213464,0.06645339390701699,0.06773848071198771,0.06646352876098928,0.06772626111730692,0.04826330838309538
golovin_controlled_high_resolution_convergence_v1,controlled,golovin,131072,0.1,300.0,3600.0,1799.9999523162842,radius_moment_0_m3,100,100,563430.1984594866,3105.9131324651407,310.59131324651406,562813.9179107273,564046.4790082459,562821.6148100896,564036.3853084657,0.0055125073894818424
golovin_controlled_high_resolution_convergence_v1,controlled,golovin,131072,0.1,300.0,3600.0,1799.9999523162842,radius_moment_3_um3_m3,100,100,238740390115.15686,90.4522196712747,9.045221967127471,238740390097.20917,238740390133.10455,238740390097.53107,238740390132.6116,3.788727145316505e-10
golovin_controlled_high_resolution_convergence_v1,controlled,golovin,131072,0.1,300.0,3600.0,1799.9999523162842,radius_moment_6_um6_m3,100,100,3.0061538282121764e+18,5.241254568173211e+16,5241254568173211.0,2.9957540420504274e+18,3.0165536143739254e+18,2.9961634129313126e+18,3.0164261550413245e+18,0.01743508438917877
golovin_controlled_high_resolution_convergence_v1,controlled,golovin,131072,0.1,300.0,3600.0,1799.9999523162842,golovin_relative_error_radius_moment_0_m3,100,100,-0.0005763945398533843,0.005509330010321639,0.0005509330010321639,-0.001669565139689781,0.0005167760599830125,-0.0016352815685209611,0.0004919818523442031,9.558261970564521
golovin_controlled_high_resolution_convergence_v1,controlled,golovin,131072,0.1,300.0,3600.0,1799.9999523162842,golovin_relative_error_radius_moment_3_um3_m3,100,100,2.972960005736436e-05,3.7888397926970094e-10,3.7888397926970095e-11,2.9729524878562925e-05,2.9729675236165792e-05,2.9729526333843123e-05,2.9729673385511244e-05,1.2744334889760722e-05
golovin_controlled_high_resolution_convergence_v1,controlled,golovin,131072,0.1,300.0,3600.0,1799.9999523162842,golovin_relative_error_radius_moment_6_um6_m3,100,100,-0.0008139471980024315,0.017420893151093256,0.0017420893151093256,-0.004270630348219928,0.0026427359522150644,-0.00426026836858512,0.00259801082160366,21.40297699144019
golovin_controlled_high_resolution_convergence_v1,controlled,golovin,131072,0.1,300.0,3600.0,1799.9999523162842,liquid_water_gm3,100,100,0.9982363475677913,3.782045156180855e-10,3.782045156180855e-11,0.9982363474927474,0.9982363476428353,0.9982363474936976,0.9982363476414199,3.7887271540410544e-10
golovin_controlled_high_resolution_convergence_v1,controlled,golovin,131072,0.1,300.0,3600.0,1799.9999523162842,relative_liquid_mass_drift,100,100,1.7676113461817522e-10,3.788727209106604e-10,3.788727209106604e-11,1.0158456708571502e-10,2.519377021506354e-10,1.0290763016729269e-10,2.526919964940255e-10,2.143416434438882
golovin_controlled_high_resolution_convergence_v1,controlled,golovin,131072,0.1,300.0,3600.0,1799.9999523162842,mass_fraction_r_ge_cloud_threshold,100,100,0.9708522521215355,0.0003013112012058111,3.0131120120581108e-05,0.970792465442222,0.970912038800849,0.9707949470375805,0.970910812951799,0.00031035742106729094
golovin_controlled_high_resolution_convergence_v1,controlled,golovin,131072,0.1,300.0,3600.0,1799.9999523162842,mass_fraction_r_ge_large_threshold,100,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
golovin_controlled_high_resolution_convergence_v1,controlled,golovin,131072,0.1,300.0,3600.0,1799.9999523162842,mass_fraction_r_ge_onset_threshold,100,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
golovin_controlled_high_resolution_convergence_v1,controlled,golovin,131072,0.1,300.0,3600.0,1799.9999523162842,mass_weighted_radius_q99_um,100,100,433.48892852783206,4.748839207878163,0.47488392078781627,432.546655802169,434.4312012534951,432.57779693603516,434.3919013366699,0.010954926170792075
