run_label,kernel,matrix_stage,initialization_family,matrix_case_index,member_index,initialization_seed,collision_seed,max_superdroplets,collision_timestep_s,observation_timestep_s,end_time_s,tail_onset_status,tail_onset_lower_bound_s,tail_onset_upper_bound_s,tail_onset_first_recorded_crossing_s,onset_radius_threshold_um,onset_mass_fraction,maximum_absolute_liquid_mass_drift,large_drop_threshold_um,mass_weighted_radius_quantile
golovin_controlled_high_resolution_convergence_v1_N032768_dt0p1_m062,golovin,golovin_controlled_high_resolution_convergence_v1,controlled,162,62,not_applicable,12751216662712784840,32768,0.1,300.0,3600.0,crossed_between_outputs,2700.000047683716,3000.0,3000.0,1000.0,0.1,1.6277276193576995e-09,1000.0,0.99
golovin_controlled_high_resolution_convergence_v1_N032768_dt0p1_m063,golovin,golovin_controlled_high_resolution_convergence_v1,controlled,163,63,not_applicable,13147922755999317575,32768,0.1,300.0,3600.0,crossed_between_outputs,2700.000047683716,3000.0,3000.0,1000.0,0.1,1.0479741519020536e-09,1000.0,0.99
golovin_controlled_high_resolution_convergence_v1_N032768_dt0p1_m064,golovin,golovin_controlled_high_resolution_convergence_v1,controlled,164,64,not_applicable,5036674538017116302,32768,0.1,300.0,3600.0,crossed_between_outputs,2700.000047683716,3000.0,3000.0,1000.0,0.1,2.201635096454879e-09,1000.0,0.99
golovin_controlled_high_resolution_convergence_v1_N032768_dt0p1_m065,golovin,golovin_controlled_high_resolution_convergence_v1,controlled,165,65,not_applicable,2689983320633431566,32768,0.1,300.0,3600.0,crossed_between_outputs,2700.000047683716,3000.0,3000.0,1000.0,0.1,1.992613185564096e-09,1000.0,0.99
golovin_controlled_high_resolution_convergence_v1_N032768_dt0p1_m066,golovin,golovin_controlled_high_resolution_convergence_v1,controlled,166,66,not_applicable,17953373900840618145,32768,0.1,300.0,3600.0,crossed_between_outputs,2700.000047683716,3000.0,3000.0,1000.0,0.1,1.093357182568866e-09,1000.0,0.99
golovin_controlled_high_resolution_convergence_v1_N032768_dt0p1_m067,golovin,golovin_controlled_high_resolution_convergence_v1,controlled,167,67,not_applicable,4401848349016414296,32768,0.1,300.0,3600.0,crossed_between_outputs,2700.000047683716,3000.0,3000.0,1000.0,0.1,1.4820702443074651e-09,1000.0,0.99
golovin_controlled_high_resolution_convergence_v1_N032768_dt0p1_m068,golovin,golovin_controlled_high_resolution_convergence_v1,controlled,168,68,not_applicable,15624261364795619920,32768,0.1,300.0,3600.0,crossed_between_outputs,2700.000047683716,3000.0,3000.0,1000.0,0.1,1.4440217910305364e-09,1000.0,0.99
golovin_controlled_high_resolution_convergence_v1_N032768_dt0p1_m069,golovin,golovin_controlled_high_resolution_convergence_v1,controlled,169,69,not_applicable,16166456683872498384,32768,0.1,300.0,3600.0,crossed_between_outputs,2700.000047683716,3000.0,3000.0,1000.0,0.1,1.1878049654967526e-09,1000.0,0.99
golovin_controlled_high_resolution_convergence_v1_N032768_dt0p1_m070,golovin,golovin_controlled_high_resolution_convergence_v1,controlled,170,70,not_applicable,14809066897226348926,32768,0.1,300.0,3600.0,crossed_between_outputs,2700.000047683716,3000.0,3000.0,1000.0,0.1,1.297942642253247e-09,1000.0,0.99
golovin_controlled_high_resolution_convergence_v1_N032768_dt0p1_m071,golovin,golovin_controlled_high_resolution_convergence_v1,controlled,171,71,not_applicable,16624605611699526649,32768,0.1,300.0,3600.0,crossed_between_outputs,2700.000047683716,3000.0,3000.0,1000.0,0.1,1.7612840075287295e-09,1000.0,0.99
golovin_controlled_high_resolution_convergence_v1_N032768_dt0p1_m072,golovin,golovin_controlled_high_resolution_convergence_v1,controlled,172,72,not_applicable,14190691178274055669,32768,0.1,300.0,3600.0,crossed_between_outputs,2700.000047683716,3000.0,3000.0,1000.0,0.1,1.3945669063986088e-09,1000.0,0.99
golovin_controlled_high_resolution_convergence_v1_N032768_dt0p1_m073,golovin,golovin_controlled_high_resolution_convergence_v1,controlled,173,73,not_applicable,12406742538453896156,32768,0.1,300.0,3600.0,crossed_between_outputs,2700.000047683716,3000.0,3000.0,1000.0,0.1,1.6835692839833882e-09,1000.0,0.99
golovin_controlled_high_resolution_convergence_v1_N032768_dt0p1_m074,golovin,golovin_controlled_high_resolution_convergence_v1,controlled,174,74,not_applicable,5215382799702782339,32768,0.1,300.0,3600.0,crossed_between_outputs,2700.000047683716,3000.0,3000.0,1000.0,0.1,1.4472023579514826e-09,1000.0,0.99
golovin_controlled_high_resolution_convergence_v1_N032768_dt0p1_m075,golovin,golovin_controlled_high_resolution_convergence_v1,controlled,175,75,not_applicable,7736639885637269777,32768,0.1,300.0,3600.0,crossed_between_outputs,2700.000047683716,3000.0,3000.0,1000.0,0.1,1.5001535569325597e-09,1000.0,0.99
golovin_controlled_high_resolution_convergence_v1_N032768_dt0p1_m076,golovin,golovin_controlled_high_resolution_convergence_v1,controlled,176,76,not_applicable,3328265739520717807,32768,0.1,300.0,3600.0,crossed_between_outputs,2700.000047683716,3000.0,3000.0,1000.0,0.1,1.3612473370727685e-09,1000.0,0.99
golovin_controlled_high_resolution_convergence_v1_N032768_dt0p1_m077,golovin,golovin_controlled_high_resolution_convergence_v1,controlled,177,77,not_applicable,11315432997247857997,32768,0.1,300.0,3600.0,crossed_between_outputs,2700.000047683716,3000.0,3000.0,1000.0,0.1,1.6654964074547252e-09,1000.0,0.99
golovin_controlled_high_resolution_convergence_v1_N032768_dt0p1_m078,golovin,golovin_controlled_high_resolution_convergence_v1,controlled,178,78,not_applicable,15491379268149388878,32768,0.1,300.0,3600.0,crossed_between_outputs,2700.000047683716,3000.0,3000.0,1000.0,0.1,1.4831140759952177e-09,1000.0,0.99
golovin_controlled_high_resolution_convergence_v1_N032768_dt0p1_m079,golovin,golovin_controlled_high_resolution_convergence_v1,controlled,179,79,not_applicable,5069254811583659686,32768,0.1,300.0,3600.0,crossed_between_outputs,2700.000047683716,3000.0,3000.0,1000.0,0.1,1.4584800034356249e-09,1000.0,0.99
golovin_controlled_high_resolution_convergence_v1_N032768_dt0p1_m080,golovin,golovin_controlled_high_resolution_convergence_v1,controlled,180,80,not_applicable,17157007948599151556,32768,0.1,300.0,3600.0,crossed_between_outputs,2700.000047683716,3000.0,3000.0,1000.0,0.1,2.231401730057314e-09,1000.0,0.99
golovin_controlled_high_resolution_convergence_v1_N032768_dt0p1_m081,golovin,golovin_controlled_high_resolution_convergence_v1,controlled,181,81,not_applicable,549751055747216118,32768,0.1,300.0,3600.0,crossed_between_outputs,2700.000047683716,3000.0,3000.0,1000.0,0.1,2.2749193639981513e-09,1000.0,0.99
golovin_controlled_high_resolution_convergence_v1_N032768_dt0p1_m082,golovin,golovin_controlled_high_resolution_convergence_v1,controlled,182,82,not_applicable,2329091744338628083,32768,0.1,300.0,3600.0,crossed_between_outputs,2700.000047683716,3000.0,3000.0,1000.0,0.1,1.989962639115106e-09,1000.0,0.99
golovin_controlled_high_resolution_convergence_v1_N032768_dt0p1_m083,golovin,golovin_controlled_high_resolution_convergence_v1,controlled,183,83,not_applicable,11030449136919892373,32768,0.1,300.0,3600.0,crossed_between_outputs,2700.000047683716,3000.0,3000.0,1000.0,0.1,2.269585075431735e-09,1000.0,0.99
golovin_controlled_high_resolution_convergence_v1_N032768_dt0p1_m084,golovin,golovin_controlled_high_resolution_convergence_v1,controlled,184,84,not_applicable,4970541977592802755,32768,0.1,300.0,3600.0,crossed_between_outputs,2700.000047683716,3000.0,3000.0,1000.0,0.1,1.7069207158826316e-09,1000.0,0.99
golovin_controlled_high_resolution_convergence_v1_N032768_dt0p1_m085,golovin,golovin_controlled_high_resolution_convergence_v1,controlled,185,85,not_applicable,5459934486222339428,32768,0.1,300.0,3600.0,crossed_between_outputs,2700.000047683716,3000.0,3000.0,1000.0,0.1,2.357801287544703e-09,1000.0,0.99
golovin_controlled_high_resolution_convergence_v1_N032768_dt0p1_m086,golovin,golovin_controlled_high_resolution_convergence_v1,controlled,186,86,not_applicable,9574810270555690388,32768,0.1,300.0,3600.0,crossed_between_outputs,2700.000047683716,3000.0,3000.0,1000.0,0.1,2.9802376122489704e-09,1000.0,0.99
golovin_controlled_high_resolution_convergence_v1_N032768_dt0p1_m087,golovin,golovin_controlled_high_resolution_convergence_v1,controlled,187,87,not_applicable,17176314970372991700,32768,0.1,300.0,3600.0,crossed_between_outputs,2700.000047683716,3000.0,3000.0,1000.0,0.1,2.1413529838198997e-09,1000.0,0.99
golovin_controlled_high_resolution_convergence_v1_N032768_dt0p1_m088,golovin,golovin_controlled_high_resolution_convergence_v1,controlled,188,88,not_applicable,4068097504171323996,32768,0.1,300.0,3600.0,crossed_between_outputs,2700.000047683716,3000.0,3000.0,1000.0,0.1,1.948046834954198e-09,1000.0,0.99
golovin_controlled_high_resolution_convergence_v1_N032768_dt0p1_m089,golovin,golovin_controlled_high_resolution_convergence_v1,controlled,189,89,not_applicable,40703426960179817,32768,0.1,300.0,3600.0,crossed_between_outputs,2700.000047683716,3000.0,3000.0,1000.0,0.1,4.236407669111486e-09,1000.0,0.99
golovin_controlled_high_resolution_convergence_v1_N032768_dt0p1_m090,golovin,golovin_controlled_high_resolution_convergence_v1,controlled,190,90,not_applicable,838631964697468312,32768,0.1,300.0,3600.0,crossed_between_outputs,2700.000047683716,3000.0,3000.0,1000.0,0.1,1.96062832635846e-09,1000.0,0.99
golovin_controlled_high_resolution_convergence_v1_N032768_dt0p1_m091,golovin,golovin_controlled_high_resolution_convergence_v1,controlled,191,91,not_applicable,951855634043280633,32768,0.1,300.0,3600.0,crossed_between_outputs,2700.000047683716,3000.0,3000.0,1000.0,0.1,1.675704575099246e-09,1000.0,0.99
golovin_controlled_high_resolution_convergence_v1_N032768_dt0p1_m092,golovin,golovin_controlled_high_resolution_convergence_v1,controlled,192,92,not_applicable,8039223973914699512,32768,0.1,300.0,3600.0,crossed_between_outputs,2700.000047683716,3000.0,3000.0,1000.0,0.1,8.776455118209014e-10,1000.0,0.99
golovin_controlled_high_resolution_convergence_v1_N032768_dt0p1_m093,golovin,golovin_controlled_high_resolution_convergence_v1,controlled,193,93,not_applicable,16953779508527497457,32768,0.1,300.0,3600.0,crossed_between_outputs,2700.000047683716,3000.0,3000.0,1000.0,0.1,2.1464261479309243e-09,1000.0,0.99
golovin_controlled_high_resolution_convergence_v1_N032768_dt0p1_m094,golovin,golovin_controlled_high_resolution_convergence_v1,controlled,194,94,not_applicable,18176435888394318964,32768,0.1,300.0,3600.0,crossed_between_outputs,2700.000047683716,3000.0,3000.0,1000.0,0.1,2.08605499540937e-09,1000.0,0.99
golovin_controlled_high_resolution_convergence_v1_N032768_dt0p1_m095,golovin,golovin_controlled_high_resolution_convergence_v1,controlled,195,95,not_applicable,12777162542076645880,32768,0.1,300.0,3600.0,crossed_between_outputs,2700.000047683716,3000.0,3000.0,1000.0,0.1,2.7999647045362508e-09,1000.0,0.99
golovin_controlled_high_resolution_convergence_v1_N032768_dt0p1_m096,golovin,golovin_controlled_high_resolution_convergence_v1,controlled,196,96,not_applicable,964270907886382547,32768,0.1,300.0,3600.0,crossed_between_outputs,2700.000047683716,3000.0,3000.0,1000.0,0.1,1.586128561825717e-09,1000.0,0.99
golovin_controlled_high_resolution_convergence_v1_N032768_dt0p1_m097,golovin,golovin_controlled_high_resolution_convergence_v1,controlled,197,97,not_applicable,14981803200785013255,32768,0.1,300.0,3600.0,crossed_between_outputs,2700.000047683716,3000.0,3000.0,1000.0,0.1,1.736569110732944e-09,1000.0,0.99
golovin_controlled_high_resolution_convergence_v1_N032768_dt0p1_m098,golovin,golovin_controlled_high_resolution_convergence_v1,controlled,198,98,not_applicable,13790713207506722446,32768,0.1,300.0,3600.0,crossed_between_outputs,2700.000047683716,3000.0,3000.0,1000.0,0.1,2.36599984049235e-09,1000.0,0.99
golovin_controlled_high_resolution_convergence_v1_N032768_dt0p1_m099,golovin,golovin_controlled_high_resolution_convergence_v1,controlled,199,99,not_applicable,1833384868067609289,32768,0.1,300.0,3600.0,crossed_between_outputs,2700.000047683716,3000.0,3000.0,1000.0,0.1,2.4505786289097387e-09,1000.0,0.99
golovin_controlled_high_resolution_convergence_v1_N065536_dt0p1_m000,golovin,golovin_controlled_high_resolution_convergence_v1,controlled,200,0,not_applicable,5022536116274744412,65536,0.1,300.0,3600.0,crossed_between_outputs,2700.000047683716,3000.0,3000.0,1000.0,0.1,2.7029503080200357e-09,1000.0,0.99
golovin_controlled_high_resolution_convergence_v1_N065536_dt0p1_m001,golovin,golovin_controlled_high_resolution_convergence_v1,controlled,201,1,not_applicable,17479480175137134749,65536,0.1,300.0,3600.0,crossed_between_outputs,2700.000047683716,3000.0,3000.0,1000.0,0.1,2.0166557312961686e-09,1000.0,0.99
golovin_controlled_high_resolution_convergence_v1_N065536_dt0p1_m002,golovin,golovin_controlled_high_resolution_convergence_v1,controlled,202,2,not_applicable,988568292113268987,65536,0.1,300.0,3600.0,crossed_between_outputs,2700.000047683716,3000.0,3000.0,1000.0,0.1,1.610338973279113e-09,1000.0,0.99
golovin_controlled_high_resolution_convergence_v1_N065536_dt0p1_m003,golovin,golovin_controlled_high_resolution_convergence_v1,controlled,203,3,not_applicable,16086944790633682004,65536,0.1,300.0,3600.0,crossed_between_outputs,2700.000047683716,3000.0,3000.0,1000.0,0.1,1.8949890545627568e-09,1000.0,0.99
golovin_controlled_high_resolution_convergence_v1_N065536_dt0p1_m004,golovin,golovin_controlled_high_resolution_convergence_v1,controlled,204,4,not_applicable,4764240575890217623,65536,0.1,300.0,3600.0,crossed_between_outputs,2700.000047683716,3000.0,3000.0,1000.0,0.1,2.4118029795516804e-09,1000.0,0.99
golovin_controlled_high_resolution_convergence_v1_N065536_dt0p1_m005,golovin,golovin_controlled_high_resolution_convergence_v1,controlled,205,5,not_applicable,15178830140849441860,65536,0.1,300.0,3600.0,crossed_between_outputs,2700.000047683716,3000.0,3000.0,1000.0,0.1,2.410551314113718e-09,1000.0,0.99
golovin_controlled_high_resolution_convergence_v1_N065536_dt0p1_m006,golovin,golovin_controlled_high_resolution_convergence_v1,controlled,206,6,not_applicable,3077230582626447593,65536,0.1,300.0,3600.0,crossed_between_outputs,2700.000047683716,3000.0,3000.0,1000.0,0.1,2.20112927884486e-09,1000.0,0.99
golovin_controlled_high_resolution_convergence_v1_N065536_dt0p1_m007,golovin,golovin_controlled_high_resolution_convergence_v1,controlled,207,7,not_applicable,7486645334764839061,65536,0.1,300.0,3600.0,crossed_between_outputs,2700.000047683716,3000.0,3000.0,1000.0,0.1,1.802070048739779e-09,1000.0,0.99
golovin_controlled_high_resolution_convergence_v1_N065536_dt0p1_m008,golovin,golovin_controlled_high_resolution_convergence_v1,controlled,208,8,not_applicable,5703629672470494348,65536,0.1,300.0,3600.0,crossed_between_outputs,2700.000047683716,3000.0,3000.0,1000.0,0.1,2.4965114420183454e-09,1000.0,0.99
golovin_controlled_high_resolution_convergence_v1_N065536_dt0p1_m009,golovin,golovin_controlled_high_resolution_convergence_v1,controlled,209,9,not_applicable,3415129500125729206,65536,0.1,300.0,3600.0,crossed_between_outputs,2700.000047683716,3000.0,3000.0,1000.0,0.1,1.97407579172193e-09,1000.0,0.99
golovin_controlled_high_resolution_convergence_v1_N065536_dt0p1_m010,golovin,golovin_controlled_high_resolution_convergence_v1,controlled,210,10,not_applicable,10570188288104328503,65536,0.1,300.0,3600.0,crossed_between_outputs,2700.000047683716,3000.0,3000.0,1000.0,0.1,1.594889775802244e-09,1000.0,0.99
golovin_controlled_high_resolution_convergence_v1_N065536_dt0p1_m011,golovin,golovin_controlled_high_resolution_convergence_v1,controlled,211,11,not_applicable,9877365234059458521,65536,0.1,300.0,3600.0,crossed_between_outputs,2700.000047683716,3000.0,3000.0,1000.0,0.1,1.8050192451823932e-09,1000.0,0.99
golovin_controlled_high_resolution_convergence_v1_N065536_dt0p1_m012,golovin,golovin_controlled_high_resolution_convergence_v1,controlled,212,12,not_applicable,555451651277868473,65536,0.1,300.0,3600.0,crossed_between_outputs,2700.000047683716,3000.0,3000.0,1000.0,0.1,2.5326032382366748e-09,1000.0,0.99
golovin_controlled_high_resolution_convergence_v1_N065536_dt0p1_m013,golovin,golovin_controlled_high_resolution_convergence_v1,controlled,213,13,not_applicable,14247889536844420230,65536,0.1,300.0,3600.0,crossed_between_outputs,2700.000047683716,3000.0,3000.0,1000.0,0.1,2.370742047119734e-09,1000.0,0.99
golovin_controlled_high_resolution_convergence_v1_N065536_dt0p1_m014,golovin,golovin_controlled_high_resolution_convergence_v1,controlled,214,14,not_applicable,572393435912279825,65536,0.1,300.0,3600.0,crossed_between_outputs,2700.000047683716,3000.0,3000.0,1000.0,0.1,2.8018440900723363e-09,1000.0,0.99
golovin_controlled_high_resolution_convergence_v1_N065536_dt0p1_m015,golovin,golovin_controlled_high_resolution_convergence_v1,controlled,215,15,not_applicable,15547355433760684258,65536,0.1,300.0,3600.0,crossed_between_outputs,2700.000047683716,3000.0,3000.0,1000.0,0.1,1.4106293910742806e-09,1000.0,0.99
golovin_controlled_high_resolution_convergence_v1_N065536_dt0p1_m016,golovin,golovin_controlled_high_resolution_convergence_v1,controlled,216,16,not_applicable,3636185577521898215,65536,0.1,300.0,3600.0,crossed_between_outputs,2700.000047683716,3000.0,3000.0,1000.0,0.1,1.577882713377221e-09,1000.0,0.99
golovin_controlled_high_resolution_convergence_v1_N065536_dt0p1_m017,golovin,golovin_controlled_high_resolution_convergence_v1,controlled,217,17,not_applicable,16436665156275883376,65536,0.1,300.0,3600.0,crossed_between_outputs,2700.000047683716,3000.0,3000.0,1000.0,0.1,2.408800936493094e-09,1000.0,0.99
golovin_controlled_high_resolution_convergence_v1_N065536_dt0p1_m018,golovin,golovin_controlled_high_resolution_convergence_v1,controlled,218,18,not_applicable,4676355655435021402,65536,0.1,300.0,3600.0,crossed_between_outputs,2700.000047683716,3000.0,3000.0,1000.0,0.1,2.2226331886088246e-09,1000.0,0.99
golovin_controlled_high_resolution_convergence_v1_N065536_dt0p1_m019,golovin,golovin_controlled_high_resolution_convergence_v1,controlled,219,19,not_applicable,8761984594097738740,65536,0.1,300.0,3600.0,crossed_between_outputs,2700.000047683716,3000.0,3000.0,1000.0,0.1,2.4746205085079964e-09,1000.0,0.99
golovin_controlled_high_resolution_convergence_v1_N065536_dt0p1_m020,golovin,golovin_controlled_high_resolution_convergence_v1,controlled,220,20,not_applicable,10556404253548825872,65536,0.1,300.0,3600.0,crossed_between_outputs,2700.000047683716,3000.0,3000.0,1000.0,0.1,1.644500313702224e-09,1000.0,0.99
golovin_controlled_high_resolution_convergence_v1_N065536_dt0p1_m021,golovin,golovin_controlled_high_resolution_convergence_v1,controlled,221,21,not_applicable,18107580435143408759,65536,0.1,300.0,3600.0,crossed_between_outputs,2700.000047683716,3000.0,3000.0,1000.0,0.1,2.4716413360437173e-09,1000.0,0.99
golovin_controlled_high_resolution_convergence_v1_N065536_dt0p1_m022,golovin,golovin_controlled_high_resolution_convergence_v1,controlled,222,22,not_applicable,12751967868123830007,65536,0.1,300.0,3600.0,crossed_between_outputs,2700.000047683716,3000.0,3000.0,1000.0,0.1,2.3277424432421867e-09,1000.0,0.99
golovin_controlled_high_resolution_convergence_v1_N065536_dt0p1_m023,golovin,golovin_controlled_high_resolution_convergence_v1,controlled,223,23,not_applicable,18328121385536723338,65536,0.1,300.0,3600.0,crossed_between_outputs,2700.000047683716,3000.0,3000.0,1000.0,0.1,1.9268151518758714e-09,1000.0,0.99
golovin_controlled_high_resolution_convergence_v1_N065536_dt0p1_m024,golovin,golovin_controlled_high_resolution_convergence_v1,controlled,224,24,not_applicable,9170444716957948527,65536,0.1,300.0,3600.0,crossed_between_outputs,2700.000047683716,3000.0,3000.0,1000.0,0.1,2.381561170494706e-09,1000.0,0.99
golovin_controlled_high_resolution_convergence_v1_N065536_dt0p1_m025,golovin,golovin_controlled_high_resolution_convergence_v1,controlled,225,25,not_applicable,16871567387271885136,65536,0.1,300.0,3600.0,crossed_between_outputs,2700.000047683716,3000.0,3000.0,1000.0,0.1,2.063440085464663e-09,1000.0,0.99
golovin_controlled_high_resolution_convergence_v1_N065536_dt0p1_m026,golovin,golovin_controlled_high_resolution_convergence_v1,controlled,226,26,not_applicable,4343837158617574473,65536,0.1,300.0,3600.0,crossed_between_outputs,2700.000047683716,3000.0,3000.0,1000.0,0.1,1.236232893830902e-09,1000.0,0.99
golovin_controlled_high_resolution_convergence_v1_N065536_dt0p1_m027,golovin,golovin_controlled_high_resolution_convergence_v1,controlled,227,27,not_applicable,17581052995436467905,65536,0.1,300.0,3600.0,crossed_between_outputs,2700.000047683716,3000.0,3000.0,1000.0,0.1,2.379747954250888e-09,1000.0,0.99
golovin_controlled_high_resolution_convergence_v1_N065536_dt0p1_m028,golovin,golovin_controlled_high_resolution_convergence_v1,controlled,228,28,not_applicable,12771760157706595708,65536,0.1,300.0,3600.0,crossed_between_outputs,2700.000047683716,3000.0,3000.0,1000.0,0.1,2.653065545032973e-09,1000.0,0.99
golovin_controlled_high_resolution_convergence_v1_N065536_dt0p1_m029,golovin,golovin_controlled_high_resolution_convergence_v1,controlled,229,29,not_applicable,10552687125204522221,65536,0.1,300.0,3600.0,crossed_between_outputs,2700.000047683716,3000.0,3000.0,1000.0,0.1,1.8598007578418674e-09,1000.0,0.99
golovin_controlled_high_resolution_convergence_v1_N065536_dt0p1_m030,golovin,golovin_controlled_high_resolution_convergence_v1,controlled,230,30,not_applicable,8801947134608507092,65536,0.1,300.0,3600.0,crossed_between_outputs,2700.000047683716,3000.0,3000.0,1000.0,0.1,2.3512392033353535e-09,1000.0,0.99
golovin_controlled_high_resolution_convergence_v1_N065536_dt0p1_m031,golovin,golovin_controlled_high_resolution_convergence_v1,controlled,231,31,not_applicable,17317702979380670769,65536,0.1,300.0,3600.0,crossed_between_outputs,2700.000047683716,3000.0,3000.0,1000.0,0.1,2.4675201881763087e-09,1000.0,0.99
golovin_controlled_high_resolution_convergence_v1_N065536_dt0p1_m032,golovin,golovin_controlled_high_resolution_convergence_v1,controlled,232,32,not_applicable,5289002987904328180,65536,0.1,300.0,3600.0,crossed_between_outputs,2700.000047683716,3000.0,3000.0,1000.0,0.1,2.0497394892515786e-09,1000.0,0.99
golovin_controlled_high_resolution_convergence_v1_N065536_dt0p1_m033,golovin,golovin_controlled_high_resolution_convergence_v1,controlled,233,33,not_applicable,8116479199195292899,65536,0.1,300.0,3600.0,crossed_between_outputs,2700.000047683716,3000.0,3000.0,1000.0,0.1,2.0507529008284564e-09,1000.0,0.99
golovin_controlled_high_resolution_convergence_v1_N065536_dt0p1_m034,golovin,golovin_controlled_high_resolution_convergence_v1,controlled,234,34,not_applicable,8900724976087951803,65536,0.1,300.0,3600.0,crossed_between_outputs,2700.000047683716,3000.0,3000.0,1000.0,0.1,2.1276453932017603e-09,1000.0,0.99
golovin_controlled_high_resolution_convergence_v1_N065536_dt0p1_m035,golovin,golovin_controlled_high_resolution_convergence_v1,controlled,235,35,not_applicable,17254845844353373157,65536,0.1,300.0,3600.0,crossed_between_outputs,2700.000047683716,3000.0,3000.0,1000.0,0.1,2.2717558945117844e-09,1000.0,0.99
golovin_controlled_high_resolution_convergence_v1_N065536_dt0p1_m036,golovin,golovin_controlled_high_resolution_convergence_v1,controlled,236,36,not_applicable,2952621051045613411,65536,0.1,300.0,3600.0,crossed_between_outputs,2700.000047683716,3000.0,3000.0,1000.0,0.1,2.4232791329126258e-09,1000.0,0.99
golovin_controlled_high_resolution_convergence_v1_N065536_dt0p1_m037,golovin,golovin_controlled_high_resolution_convergence_v1,controlled,237,37,not_applicable,9282722431705742662,65536,0.1,300.0,3600.0,crossed_between_outputs,2700.000047683716,3000.0,3000.0,1000.0,0.1,1.9935033623852405e-09,1000.0,0.99
golovin_controlled_high_resolution_convergence_v1_N065536_dt0p1_m038,golovin,golovin_controlled_high_resolution_convergence_v1,controlled,238,38,not_applicable,11919717630732525596,65536,0.1,300.0,3600.0,crossed_between_outputs,2700.000047683716,3000.0,3000.0,1000.0,0.1,2.0875687845034463e-09,1000.0,0.99
golovin_controlled_high_resolution_convergence_v1_N065536_dt0p1_m039,golovin,golovin_controlled_high_resolution_convergence_v1,controlled,239,39,not_applicable,4563072325565531226,65536,0.1,300.0,3600.0,crossed_between_outputs,2700.000047683716,3000.0,3000.0,1000.0,0.1,1.9114696492295025e-09,1000.0,0.99
golovin_controlled_high_resolution_convergence_v1_N065536_dt0p1_m040,golovin,golovin_controlled_high_resolution_convergence_v1,controlled,240,40,not_applicable,7819486835057081931,65536,0.1,300.0,3600.0,crossed_between_outputs,2700.000047683716,3000.0,3000.0,1000.0,0.1,1.4233483280889914e-09,1000.0,0.99
golovin_controlled_high_resolution_convergence_v1_N065536_dt0p1_m041,golovin,golovin_controlled_high_resolution_convergence_v1,controlled,241,41,not_applicable,6197962639028363425,65536,0.1,300.0,3600.0,crossed_between_outputs,2700.000047683716,3000.0,3000.0,1000.0,0.1,2.1942587746792697e-09,1000.0,0.99
golovin_controlled_high_resolution_convergence_v1_N065536_dt0p1_m042,golovin,golovin_controlled_high_resolution_convergence_v1,controlled,242,42,not_applicable,15470252083893123602,65536,0.1,300.0,3600.0,crossed_between_outputs,2700.000047683716,3000.0,3000.0,1000.0,0.1,2.116826269826788e-09,1000.0,0.99
golovin_controlled_high_resolution_convergence_v1_N065536_dt0p1_m043,golovin,golovin_controlled_high_resolution_convergence_v1,controlled,243,43,not_applicable,4078355294559018848,65536,0.1,300.0,3600.0,crossed_between_outputs,2700.000047683716,3000.0,3000.0,1000.0,0.1,2.0426078606305964e-09,1000.0,0.99
golovin_controlled_high_resolution_convergence_v1_N065536_dt0p1_m044,golovin,golovin_controlled_high_resolution_convergence_v1,controlled,244,44,not_applicable,16548541098095033663,65536,0.1,300.0,3600.0,crossed_between_outputs,2700.000047683716,3000.0,3000.0,1000.0,0.1,1.9619921243219096e-09,1000.0,0.99
golovin_controlled_high_resolution_convergence_v1_N065536_dt0p1_m045,golovin,golovin_controlled_high_resolution_convergence_v1,controlled,245,45,not_applicable,8167356830791711187,65536,0.1,300.0,3600.0,crossed_between_outputs,2700.000047683716,3000.0,3000.0,1000.0,0.1,1.9515582483364824e-09,1000.0,0.99
golovin_controlled_high_resolution_convergence_v1_N065536_dt0p1_m046,golovin,golovin_controlled_high_resolution_convergence_v1,controlled,246,46,not_applicable,12444006076036936461,65536,0.1,300.0,3600.0,crossed_between_outputs,2700.000047683716,3000.0,3000.0,1000.0,0.1,2.254253228528569e-09,1000.0,0.99
golovin_controlled_high_resolution_convergence_v1_N065536_dt0p1_m047,golovin,golovin_controlled_high_resolution_convergence_v1,controlled,247,47,not_applicable,17045865935502162493,65536,0.1,300.0,3600.0,crossed_between_outputs,2700.000047683716,3000.0,3000.0,1000.0,0.1,1.5331480529567898e-09,1000.0,0.99
golovin_controlled_high_resolution_convergence_v1_N065536_dt0p1_m048,golovin,golovin_controlled_high_resolution_convergence_v1,controlled,248,48,not_applicable,2763028171703174485,65536,0.1,300.0,3600.0,crossed_between_outputs,2700.000047683716,3000.0,3000.0,1000.0,0.1,2.2545736388934756e-09,1000.0,0.99
golovin_controlled_high_resolution_convergence_v1_N065536_dt0p1_m049,golovin,golovin_controlled_high_resolution_convergence_v1,controlled,249,49,not_applicable,8292852018101552494,65536,0.1,300.0,3600.0,crossed_between_outputs,2700.000047683716,3000.0,3000.0,1000.0,0.1,1.7884222991426668e-09,1000.0,0.99
golovin_controlled_high_resolution_convergence_v1_N065536_dt0p1_m050,golovin,golovin_controlled_high_resolution_convergence_v1,controlled,250,50,not_applicable,8670268487475743983,65536,0.1,300.0,3600.0,crossed_between_outputs,2700.000047683716,3000.0,3000.0,1000.0,0.1,2.287535272316177e-09,1000.0,0.99
